video;num_frames;frame_idx;elapsed_time;class_names;logits;probs;pred_label_idx;pred_label
aihub__lb_none__0175.mp4;360;271;0.046938409046560936;['Fire', 'None', 'SmokeOnly'];[-1.20562744140625, -0.30687060952186584, 1.3709945678710938];[0.06020767241716385, 0.14790299534797668, 0.7918894290924072];2;SmokeOnly
aihub__lb_none__0175.mp4;360;272;0.050356515937892254;['Fire', 'None', 'SmokeOnly'];[-1.2099608182907104, -0.3163108229637146, 1.3881727457046509];[0.05923234671354294, 0.14476588368415833, 0.7960017323493958];2;SmokeOnly
aihub__lb_none__0175.mp4;360;273;0.05009362893906654;['Fire', 'None', 'SmokeOnly'];[-1.2075505256652832, -0.30119994282722473, 1.3673615455627441];[0.060221247375011444, 0.14906400442123413, 0.7907147407531738];2;SmokeOnly
aihub__lb_none__0175.mp4;360;274;0.04657418705028242;['Fire', 'None', 'SmokeOnly'];[-1.2056188583374023, -0.31910568475723267, 1.3864083290100098];[0.0595824159681797, 0.14458589255809784, 0.7958316802978516];2;SmokeOnly
aihub__lb_none__0175.mp4;360;275;0.001782971085049212;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;276;0.0017451610183343291;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;277;0.001768189948052168;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;278;0.0016407279763370752;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;279;0.0018995079444721341;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;280;0.0016929979901760817;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;281;0.0019121469231322408;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;282;0.0019182530231773853;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;283;0.0017289880197495222;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;284;0.0020987350726500154;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;285;0.001793468021787703;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;286;0.043941233008808915;['Fire', 'None', 'SmokeOnly'];[-1.2149670124053955, -0.34245017170906067, 1.398669958114624];[0.05868019536137581, 0.14041735231876373, 0.8009024858474731];2;SmokeOnly
aihub__lb_none__0175.mp4;360;287;0.0018153190612792969;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;288;0.0016793949762359262;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;289;0.0019226439762860537;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;290;0.0016134140314534307;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;291;0.002096379059366882;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;292;0.001718812040053308;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;293;0.0016084869857877493;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;294;0.001657758024521172;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;295;0.0025496729649603367;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;296;0.0024236029712483287;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;297;0.0021985620260238647;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;298;0.0032230799552053213;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;299;0.002456592977978289;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;300;0.04609641309070866;['Fire', 'None', 'SmokeOnly'];[-1.2792918682098389, 0.7527331113815308, 0.34496232867240906];[0.07297058403491974, 0.5567305088043213, 0.3702988922595978];1;None
aihub__lb_none__0175.mp4;360;301;0.04477980509545882;['Fire', 'None', 'SmokeOnly'];[-1.256108045578003, 0.5397745966911316, 0.468161016702652];[0.07915644347667694, 0.47690096497535706, 0.4439426064491272];1;None
aihub__lb_none__0175.mp4;360;302;0.046058274027018266;['Fire', 'None', 'SmokeOnly'];[-1.2672361135482788, 0.5151879787445068, 0.5076104998588562];[0.07785964012145996, 0.4628170430660248, 0.45932331681251526];1;None
aihub__lb_none__0175.mp4;360;303;0.04933436890132725;['Fire', 'None', 'SmokeOnly'];[-1.270538568496704, 0.5289215445518494, 0.49854421615600586];[0.07744821906089783, 0.4682815372943878, 0.45427027344703674];1;None
aihub__lb_none__0175.mp4;360;304;0.0025211810134351254;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;305;0.0024333500768989325;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;306;0.0026376110035926104;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;307;0.002559098065830767;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;308;0.003309090039692819;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;309;0.002609975985251367;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;310;0.002475659013725817;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;311;0.0021577540319412947;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;312;0.0018824780127033591;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;313;0.0018153190612792969;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;314;0.002318099024705589;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;315;0.002072063973173499;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;316;0.002058033016510308;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;317;0.0021890299394726753;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;318;0.0016442619962617755;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;319;0.0017607989721000195;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;320;0.0016580800293013453;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;321;0.0016973901074379683;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;322;0.0022972109727561474;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;323;0.0016438340535387397;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;324;0.0015874929958954453;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;325;0.0016665420262143016;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;326;0.0019995500333607197;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;327;0.0016081660287454724;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;328;0.0015889930073171854;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;329;0.001456495956517756;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;330;0.002114158938638866;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;331;0.001566179096698761;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;332;0.0015804239083081484;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;333;0.0017130280612036586;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;334;0.0019764140015468;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;335;0.0022037039743736386;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;336;0.0018302069511264563;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;337;0.0022995680337771773;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;338;0.0018036440014839172;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;339;0.001871444983407855;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;340;0.00202429189812392;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;341;0.0020699220476672053;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;342;0.002033610944636166;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;343;0.001897473935969174;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;344;0.0021737120114266872;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;345;0.0023771170526742935;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;346;0.0018461670260876417;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;347;0.002416319097392261;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;348;0.0019049709662795067;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;349;0.0019368899520486593;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;350;0.0020220440346747637;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;351;0.0020006210543215275;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;352;0.0018553780391812325;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;353;0.0020971279591321945;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;354;0.0017616570694372058;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;355;0.0020685300696641207;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;356;0.0018392050405964255;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;357;0.0021848519099876285;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;358;0.0022235189098864794;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;359;0.001924679963849485;['Fire', 'None', 'SmokeOnly'];[0.0, 0.0, 0.0];[0.0, 0.0, 0.0];-1;skipped
aihub__lb_none__0175.mp4;360;360;0.04633547307457774;['Fire', 'None', 'SmokeOnly'];[-1.291253924369812, 0.5889331102371216, 0.46406611800193787];[0.07496235519647598, 0.49135804176330566, 0.43367961049079895];1;None
