video;frame_idx;num_frames;gt_label;video_path;no_temp_method;no_temp_method_dir;temp_method_motion_block.AccMotionDet;temp_method_motion_block.AccMotionDet_dir
aihub__lb_smoke__0208.mp4;316;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;317;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;318;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;319;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;320;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;321;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;322;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;323;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;324;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;325;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;326;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;327;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;328;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;329;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;330;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;331;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;332;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;333;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;334;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;335;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;336;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;337;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;338;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;339;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;340;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;341;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;345;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;346;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;347;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;348;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;349;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;350;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;351;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;352;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;353;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;354;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;355;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;356;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;357;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;358;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;359;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0208.mp4;360;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0208.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0264.mp4;1;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0264.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0264.mp4;2;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0264.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0265.mp4;1;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0265.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__0265.mp4;2;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__0265.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__3028.mp4;1;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__3028.mp4;none;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
