video_path;width;height;frame_count;fps;file_name;dataset_name;video_label
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1196343142698_movie13_viper.mpg;320;240;2022;25;Visor__lb_smoke__1196343142698_movie13_viper.mpg;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Visor_dataset/Visor__lb_smoke__1196343179807_movie14_viper.mpg;320;240;2151;25;Visor__lb_smoke__1196343179807_movie14_viper.mpg;Visor;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos11.827.avi;320;240;678;25;FIRESENSE__lb_smoketestpos11.827.avi;FIRESENSE;smoketestpos11.827.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo13.1075.avi;352;288;271;24.4615;FIRESENSE__lb_none__negsVideo13.1075.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP35.mp4;1920;1080;238;24.17923791;DFire__lb_none__FP35.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP40.mp4;1920;1080;317;24.15238095;DFire__lb_none__FP40.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/valid/DFire__lb_none__FP49.mp4;1920;1080;287;24.1442937;DFire__lb_none__FP49.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP34.mp4;1920;1080;366;24.10777802;DFire__lb_none__FP34.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP36.mp4;1920;1080;369;24.10668788;DFire__lb_none__FP36.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP48.mp4;1920;1080;515;24.09356725;DFire__lb_none__FP48.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP37.mp4;1920;1080;433;24.08728535;DFire__lb_none__FP37.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP42.mp4;1920;1080;455;24.08188901;DFire__lb_none__FP42.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo14.1076.avi;352;288;45;24.0553;FIRESENSE__lb_none__negsVideo14.1076.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP41.mp4;1920;1080;458;24.02849843;DFire__lb_none__FP41.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP38.mp4;1920;1080;651;24.01206874;DFire__lb_none__FP38.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6160044-uhd_3840_2160_24fps.mp4;3840;2160;654;24;PEXELs__lb_firesmoke__6160044-uhd_3840_2160_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2533765-hd_2048_1080_24fps.mp4;2048;1080;401;24;PEXELs__lb_firesmoke__2533765-hd_2048_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2927940-hd_2048_1080_24fps.mp4;2048;1080;242;24;PEXELs__lb_firesmoke__2927940-hd_2048_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13382959_1920_1080_24fps.mp4;1920;1080;586;24;PEXELs__lb_firesmoke__13382959_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13444158_1920_1080_24fps.mp4;1920;1080;1061;24;PEXELs__lb_firesmoke__13444158_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13455606_1920_1080_24fps.mp4;1920;1080;341;24;PEXELs__lb_firesmoke__13455606_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4482955-hd_1920_1080_24fps.mp4;1920;1080;390;24;PEXELs__lb_firesmoke__4482955-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4485487-hd_1920_1080_24fps.mp4;1920;1080;1436;24;PEXELs__lb_firesmoke__4485487-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6093229-hd_1920_1080_24fps.mp4;1920;1080;720;24;PEXELs__lb_firesmoke__6093229-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6093230-hd_1920_1080_24fps.mp4;1920;1080;720;24;PEXELs__lb_firesmoke__6093230-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6093243-hd_1920_1080_24fps.mp4;1920;1080;1825;24;PEXELs__lb_firesmoke__6093243-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6432883-hd_1920_1080_24fps.mp4;1920;1080;923;24;PEXELs__lb_firesmoke__6432883-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video19.avi;1920;1080;41323;24;VSD3__lb_none__video19.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13455588_1080_1920_24fps.mp4;1080;1920;254;24;PEXELs__lb_firesmoke__13455588_1080_1920_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13455594_1080_1920_24fps.mp4;1080;1920;272;24;PEXELs__lb_firesmoke__13455594_1080_1920_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo1.858.avi;640;480;4539;24;FIRESENSE__lb_none__negsVideo1.858.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos01.817.avi;640;360;407;24;FIRESENSE__lb_smoketestpos01.817.avi;FIRESENSE;smoketestpos01.817.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP39.mp4;596;336;456;24;DFire__lb_none__FP39.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__flame1.avi;320;240;402;24;KMUFireSmoke__lb_fire__flame1.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__flame2.avi;320;240;411;24;KMUFireSmoke__lb_fire__flame2.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__flame3.avi;320;240;613;24;KMUFireSmoke__lb_fire__flame3.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__flame4.avi;320;240;373;24;KMUFireSmoke__lb_fire__flame4.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__flame5.avi;320;240;748;24;KMUFireSmoke__lb_fire__flame5.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__indoor_night_20m_heptane_CCD_001.avi;320;240;1658;24;KMUFireSmoke__lb_fire__indoor_night_20m_heptane_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__indoor_night_20m_heptane_CCD_002.avi;320;240;3846;24;KMUFireSmoke__lb_fire__indoor_night_20m_heptane_CCD_002.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_daytime_10m_gasoline_CCD_001.avi;320;240;3491;24;KMUFireSmoke__lb_fire__outdoor_daytime_10m_gasoline_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_daytime_10m_heptane_CCD_001.avi;320;240;4548;24;KMUFireSmoke__lb_fire__outdoor_daytime_10m_heptane_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_daytime_20m_gasoline_CCD_001.avi;320;240;3924;24;KMUFireSmoke__lb_fire__outdoor_daytime_20m_gasoline_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_daytime_20m_heptane_CCD_001.avi;320;240;4430;24;KMUFireSmoke__lb_fire__outdoor_daytime_20m_heptane_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_daytime_30m_gasoline_CCD_001.avi;320;240;6981;24;KMUFireSmoke__lb_fire__outdoor_daytime_30m_gasoline_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_daytime_30m_heptane_CCD_001.avi;320;240;3754;24;KMUFireSmoke__lb_fire__outdoor_daytime_30m_heptane_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_10m_gasoline_CCD_001.avi;320;240;1208;24;KMUFireSmoke__lb_fire__outdoor_night_10m_gasoline_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_10m_gasoline_CCD_002.avi;320;240;1298;24;KMUFireSmoke__lb_fire__outdoor_night_10m_gasoline_CCD_002.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_10m_heptane_CCD_001.avi;320;240;3275;24;KMUFireSmoke__lb_fire__outdoor_night_10m_heptane_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_10m_heptane_CCD_002.avi;320;240;776;24;KMUFireSmoke__lb_fire__outdoor_night_10m_heptane_CCD_002.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_20m_gasoline_CCD_001.avi;320;240;5055;24;KMUFireSmoke__lb_fire__outdoor_night_20m_gasoline_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_20m_heptane_CCD_001.avi;320;240;4141;24;KMUFireSmoke__lb_fire__outdoor_night_20m_heptane_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_20m_heptane_CCD_002.avi;320;240;1645;24;KMUFireSmoke__lb_fire__outdoor_night_20m_heptane_CCD_002.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_30m_gasoline_CCD_001.avi;320;240;6977;24;KMUFireSmoke__lb_fire__outdoor_night_30m_gasoline_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)flame/KMUFireSmoke__lb_fire__outdoor_night_30m_heptane_CCD_001.avi;320;240;4496;24;KMUFireSmoke__lb_fire__outdoor_night_30m_heptane_CCD_001.avi;KMUFireSmoke;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_1.avi;320;240;171;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_1.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_10.avi;320;240;1830;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_10.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_2.avi;320;240;530;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_2.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_3.avi;320;240;862;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_3.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_4.avi;320;240;904;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_4.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_5.avi;320;240;8229;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_5.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_6.avi;320;240;7317;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_6.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_7.avi;320;240;2012;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_7.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_8.avi;320;240;849;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_8.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Smoke_flame_like_moving_object/KMUFireSmoke__lb_none__smoke_or_flame_like_object_9.avi;320;240;2807;24;KMUFireSmoke__lb_none__smoke_or_flame_like_object_9.avi;KMUFireSmoke;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)smoke/KMUFireSmoke__lb_smoke__indoor_daytime_smoke.avi;320;240;628;24;KMUFireSmoke__lb_smoke__indoor_daytime_smoke.avi;KMUFireSmoke;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Indoor_outdoor(short_distance)smoke/KMUFireSmoke__lb_smoke__indoor_night_smoke.avi;320;240;944;24;KMUFireSmoke__lb_smoke__indoor_night_smoke.avi;KMUFireSmoke;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Wildfire_smoke/KMUFireSmoke__lb_smoke__wildfire_smoke_1.avi;320;240;2326;24;KMUFireSmoke__lb_smoke__wildfire_smoke_1.avi;KMUFireSmoke;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Wildfire_smoke/KMUFireSmoke__lb_smoke__wildfire_smoke_2.avi;320;240;7622;24;KMUFireSmoke__lb_smoke__wildfire_smoke_2.avi;KMUFireSmoke;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Wildfire_smoke/KMUFireSmoke__lb_smoke__wildfire_smoke_3.avi;320;240;2886;24;KMUFireSmoke__lb_smoke__wildfire_smoke_3.avi;KMUFireSmoke;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/KMU Fire and Smoke/Wildfire_smoke/KMUFireSmoke__lb_smoke__wildfire_smoke_4.avi;320;240;3173;24;KMUFireSmoke__lb_smoke__wildfire_smoke_4.avi;KMUFireSmoke;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2908570-hd_2048_1080_24fps.mp4;2048;1080;269;23.97602398;PEXELs__lb_firesmoke__2908570-hd_2048_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__12075744-hd_1920_1080_24fps.mp4;1920;1080;1164;23.97602398;PEXELs__lb_firesmoke__12075744-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__12773184_1920_1080_24fps.mp4;1920;1080;489;23.97602398;PEXELs__lb_firesmoke__12773184_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13283153_1920_1080_24fps.mp4;1920;1080;251;23.97602398;PEXELs__lb_firesmoke__13283153_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__13341335_1920_1080_24fps.mp4;1920;1080;530;23.97602398;PEXELs__lb_firesmoke__13341335_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2836356-hd_1920_1080_24fps.mp4;1920;1080;434;23.97602398;PEXELs__lb_firesmoke__2836356-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__3207799-hd_1920_1080_24fps.mp4;1920;1080;1294;23.97602398;PEXELs__lb_firesmoke__3207799-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__4028453-hd_1920_1080_24fps.mp4;1920;1080;718;23.97602398;PEXELs__lb_firesmoke__4028453-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5669766-hd_1920_1080_24fps.mp4;1920;1080;1321;23.97602398;PEXELs__lb_firesmoke__5669766-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5701553-hd_1920_1080_24fps.mp4;1920;1080;1870;23.97602398;PEXELs__lb_firesmoke__5701553-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5880020-hd_1920_1080_24fps.mp4;1920;1080;720;23.97602398;PEXELs__lb_firesmoke__5880020-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5950042-hd_1920_1080_24fps.mp4;1920;1080;234;23.97602398;PEXELs__lb_firesmoke__5950042-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__6403563-hd_1920_1080_24fps.mp4;1920;1080;420;23.97602398;PEXELs__lb_firesmoke__6403563-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__8665965-hd_1920_1080_24fps.mp4;1920;1080;299;23.97602398;PEXELs__lb_firesmoke__8665965-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__9339477-hd_1920_1080_24fps.mp4;1920;1080;1124;23.97602398;PEXELs__lb_firesmoke__9339477-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__2406491-hd_1920_1080_24fps.mp4;1280;720;490;23.97602398;PEXELs__lb_firesmoke__2406491-hd_1920_1080_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/valid/DFire__lb_none__FP33.mp4;1280;720;317;23.97602398;DFire__lb_none__FP33.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/pexels/PEXELs__lb_firesmoke__5825806-hd_1080_1920_24fps.mp4;1080;1920;240;23.97602398;PEXELs__lb_firesmoke__5825806-hd_1080_1920_24fps.mp4;PEXELs;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid66.mp4;1920;1080;435;22.17136683;FireNet__lb_firesmoke__FireVid66.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo12.1074.avi;1600;1200;514;19.68503937;FIRESENSE__lb_none__negsVideo12.1074.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo15.1078.avi;1600;1200;58;19.68503937;FIRESENSE__lb_none__negsVideo15.1078.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid45.mp4;1920;1080;174;18.7450848;FireNet__lb_firesmoke__FireVid45.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video16.avi;1600;1200;196;18.50823617;VSD3__lb_none__video16.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo16.1077.avi;1600;1200;196;18.50823617;FIRESENSE__lb_none__negsVideo16.1077.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid65.mp4;1920;1080;474;18.43740208;FireNet__lb_firesmoke__FireVid65.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sEmptyR1.avi;320;240;483;16.66666667;bilkent_VisiFire__lb_smoke__sEmptyR1.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_053.mp4;320;240;153;15.29123303;FiSmo__lb_firesmoke__rescuer_053.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_047.mp4;320;240;239;15.07057105;FiSmo__lb_firesmoke__rescuer_047.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_045.mp4;320;240;208;15.04449457;FiSmo__lb_firesmoke__rescuer_045.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_051.mp4;320;240;125;15.01214983;FiSmo__lb_firesmoke__rescuer_051.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_052.mp4;320;240;137;15.01201692;FiSmo__lb_firesmoke__rescuer_052.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_059.mp4;320;240;121;15.01188958;FiSmo__lb_firesmoke__rescuer_059.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_054.mp4;320;240;146;15.01132704;FiSmo__lb_firesmoke__rescuer_054.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_057.mp4;320;240;107;15.01115315;FiSmo__lb_firesmoke__rescuer_057.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_041.mp4;320;240;100;15.01113326;FiSmo__lb_firesmoke__rescuer_041.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_058.mp4;320;240;122;15.01099166;FiSmo__lb_firesmoke__rescuer_058.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_none__fire30.avi;800;600;1931;15;Mivia__lb_none__fire30.avi;Mivia;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_001.mp4;450;360;2494;15;FiSmo__lb_firesmoke__fireVid_001.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__controlled1.avi;400;256;260;15;bilkent_VisiFire__lb_fire__controlled1.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__controlled2.avi;400;256;246;15;bilkent_VisiFire__lb_fire__controlled2.avi;bilkent_VisiFire;fire
